序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1770,002629,仁智股份,7.01,-0.85,-0.06,82277.0,57815905.0,2.26,7.12,6.96,7.1,7.07,0.76,1.94,-105.91,83.41,2986946980.0,2967292693.0,0.14,0.14,-5.27,64.94
1771,000892,欢瑞世纪,7.01,-0.85,-0.06,367275.0,257432357.5,2.97,7.12,6.91,7.07,7.07,0.76,5.17,-147.22,8.14,6876673116.0,4982963543.0,0.0,0.0,8.68,115.03
1772,002821,凯莱英,95.2,-0.85,-0.82,24025.0,229211347.22,1.69,96.22,94.6,95.7,96.02,0.6,0.76,32.17,1.98,34328522144.0,30178393622.0,-0.08,-0.06,-14.79,26.95
1773,002900,哈三联,12.82,-0.85,-0.11,39135.0,50279468.5,1.55,12.95,12.75,12.94,12.93,1.15,2.24,-14.57,2.13,4055703791.0,2242905152.0,0.0,0.16,-0.93,32.85
1774,002970,锐明技术,48.97,-0.85,-0.42,52983.0,260209442.0,3.18,50.16,48.59,49.18,49.39,0.69,4.3,24.21,4.59,8845808581.0,6038503334.0,0.0,-0.02,-1.69,5.24
1775,300289,利德曼,7.01,-0.85,-0.06,66173.0,46486079.97,1.7,7.09,6.97,7.07,7.07,1.05,1.22,-400.87,2.3,3813520524.0,3807526974.0,-0.28,-0.14,-8.01,43.06
1776,002915,中欣氟材,23.4,-0.85,-0.2,190305.0,448382850.06,3.43,24.09,23.28,23.6,23.6,1.44,6.61,730.13,5.83,7615959975.0,6741127575.0,0.04,0.04,-11.66,83.1
1777,300746,汉嘉设计,12.68,-0.86,-0.11,42976.0,54788149.0,2.11,12.89,12.62,12.78,12.79,1.27,1.92,84.65,3.72,2862361999.0,2834556306.0,-0.16,-0.08,-8.84,11.13
1778,002730,电光科技,14.91,-0.86,-0.13,37038.0,55402322.0,1.73,15.1,14.84,15.09,15.04,1.02,1.07,59.46,3.31,5398611011.0,5159305511.0,0.0,0.07,-8.53,10.2
1779,001205,盛航股份,17.28,-0.86,-0.15,35393.0,60927797.2,1.78,17.39,17.08,17.39,17.43,1.07,2.22,33.26,1.56,3248699962.0,2756199122.0,0.0,0.06,5.82,-9.86
1780,000718,苏宁环球,2.3,-0.86,-0.02,312504.0,72182263.72,1.72,2.33,2.29,2.31,2.32,0.82,1.37,52.25,0.75,6979663683.0,5248814181.0,-0.43,0.0,-10.16,0.44
1781,301498,乖宝宠物,67.8,-0.86,-0.59,19263.0,130577336.96,1.24,68.36,67.51,68.3,68.39,0.69,1.07,39.7,6.05,27152058552.0,12166727560.0,-0.01,0.01,-27.24,-12.88
1782,002138,顺络电子,36.46,-0.87,-0.32,124990.0,457892685.71,2.18,37.06,36.26,36.74,36.78,0.73,1.65,28.67,4.52,29398367187.0,27582304358.0,0.03,0.03,-0.74,18.03
1783,300691,联合光电,17.05,-0.87,-0.15,34676.0,59371841.92,1.63,17.27,16.99,17.17,17.2,0.98,1.57,-141.19,2.85,4587281460.0,3763584946.0,-0.18,-0.06,-14.32,-13.19
1784,300986,志特新材,10.22,-0.87,-0.09,50929.0,52387970.61,1.65,10.37,10.2,10.35,10.31,1.23,1.24,26.79,1.98,4210374025.0,4207102204.0,-0.1,-0.1,-7.26,18.15
1785,301166,优宁维,29.75,-0.87,-0.26,9491.0,28491285.4,2.43,30.45,29.72,30.04,30.01,1.51,1.67,-128.24,1.27,2578333373.0,1693330373.0,-0.23,-0.03,-2.07,5.68
1786,301630,同宇新材,173.78,-0.87,-1.52,4658.0,81163136.0,1.63,175.8,172.95,175.38,175.3,0.63,4.66,50.76,4.15,6951200000.0,1737800000.0,-0.06,0.09,-16.33,106.88
1787,002890,弘宇股份,14.84,-0.87,-0.13,13301.0,19767545.54,2.54,15.1,14.72,15.09,14.97,0.72,0.82,158.9,4.19,2520947374.0,2396425676.0,0.41,0.41,6.92,50.97
1788,000068,华控赛格,3.43,-0.87,-0.03,100419.0,34588092.6,1.73,3.48,3.42,3.47,3.46,1.08,1.0,-25.88,5.68,3452883122.0,3452883122.0,0.29,0.29,-1.15,2.39
1789,000897,津滨发展,2.29,-0.87,-0.02,217384.0,50044285.09,1.3,2.32,2.29,2.3,2.31,0.81,1.34,152.65,1.21,3703553416.0,3703483342.0,0.0,0.0,0.0,0.44
1790,002227,奥 特 迅,12.32,-0.88,-0.11,33030.0,40768193.55,1.61,12.45,12.25,12.45,12.43,0.98,1.34,-46.23,3.2,3052972014.0,3029940957.0,0.0,0.08,-7.02,0.08
1791,002406,远东传动,7.86,-0.88,-0.07,202921.0,159208911.8,1.51,7.91,7.79,7.89,7.93,1.39,3.37,45.15,1.43,5739569145.0,4733393378.0,0.26,0.13,1.81,24.76
1792,002543,万和电气,10.08,-0.88,-0.09,94602.0,95587043.4,1.28,10.19,10.06,10.13,10.17,1.31,1.43,11.73,1.48,7495488000.0,6669038910.0,0.1,0.1,-17.38,1.0
1793,002542,中化岩土,3.38,-0.88,-0.03,213301.0,72189097.0,2.35,3.44,3.36,3.43,3.41,0.92,1.21,-15.49,11.68,6104674574.0,5944646940.0,0.3,0.0,-7.14,-13.78
1794,000525,红太阳,5.6,-0.88,-0.05,109914.0,61673776.74,1.06,5.65,5.59,5.64,5.65,1.18,0.99,-20.16,2.77,7297687830.0,6225856028.0,0.18,0.18,-8.65,-6.2
1795,302132,中航成飞,77.96,-0.88,-0.69,110747.0,862937863.98,2.26,78.9,77.12,78.5,78.65,1.18,1.89,72.03,10.45,208316243673.0,45689978142.0,-0.05,0.01,-9.07,9.59
1796,301459,丰茂股份,44.14,-0.88,-0.39,13242.0,58775656.54,2.47,45.0,43.9,44.17,44.53,0.74,5.07,40.58,3.69,4595937135.0,1152009463.0,0.0,0.05,3.03,43.4
1797,003023,彩虹集团,22.4,-0.88,-0.2,16394.0,36768316.2,1.19,22.58,22.31,22.57,22.6,0.9,1.56,40.52,1.52,2359651840.0,2354287354.0,-0.09,-0.09,-0.75,28.07
1798,002700,万憬能源,6.78,-0.88,-0.06,32299.0,22030256.2,1.46,6.87,6.77,6.82,6.84,0.83,1.23,33.15,2.05,2804399094.0,1786291846.0,0.0,0.0,0.59,-33.66
1799,301207,华兰疫苗,19.05,-0.88,-0.17,52507.0,100517718.99,1.4,19.29,19.02,19.2,19.22,0.99,0.87,64.9,2.02,11449573875.0,11442347258.0,0.0,0.05,14.28,13.94
1800,301665,泰禾股份,28.31,-0.88,-0.25,15487.0,44005126.19,1.44,28.7,28.29,28.65,28.56,0.8,4.05,26.0,3.63,12739500000.0,1082857500.0,-0.32,0.0,-3.08,192.76
1801,300077,国民技术,20.31,-0.88,-0.18,107206.0,218959321.88,1.71,20.63,20.28,20.4,20.49,1.02,1.89,-120.46,12.31,11843303277.0,11502109494.0,0.0,-0.2,-18.86,-14.81
1802,300978,东箭科技,13.32,-0.89,-0.12,237664.0,319347461.72,4.09,13.7,13.15,13.33,13.44,0.6,12.43,32.36,3.42,5630400483.0,2547042155.0,-0.15,0.0,15.13,26.38
1803,002304,洋河股份,62.13,-0.89,-0.56,46253.0,287499852.73,0.99,62.51,61.89,62.51,62.69,1.49,0.31,17.66,1.93,93595432448.0,93593223726.0,-0.05,0.02,-9.1,-21.23
1804,300678,中科信息,29.95,-0.89,-0.27,52332.0,157317914.47,1.72,30.34,29.82,30.22,30.22,1.47,1.8,1475.09,10.49,8876769475.0,8723787930.0,0.0,0.0,-16.29,-17.54
1805,002224,三 力 士,4.43,-0.89,-0.04,102321.0,45505922.0,1.34,4.48,4.42,4.47,4.47,1.2,1.27,108.4,1.23,3996375315.0,3572265035.0,0.0,0.0,-0.89,3.26
1806,002819,东方中科,26.68,-0.89,-0.24,25017.0,67195539.0,2.19,27.17,26.58,26.85,26.92,1.11,1.06,-72.95,1.99,7993597468.0,6271915190.0,-0.04,0.0,-15.25,-1.77
1807,301276,嘉曼服饰,29.09,-0.89,-0.26,47113.0,139316658.93,7.19,30.98,28.87,29.8,29.35,0.92,10.23,41.87,1.81,3770064000.0,1340004844.0,-0.1,-0.17,28.89,77.81
1808,300593,新雷能,30.0,-0.89,-0.27,549476.0,1653516342.47,6.18,30.92,29.05,29.51,30.27,1.07,12.2,-135.84,6.82,16274954070.0,13507905030.0,0.07,0.0,66.02,167.86
1809,002209,达 意 隆,16.49,-0.9,-0.15,90794.0,150302898.0,3.25,16.85,16.31,16.49,16.64,1.25,5.81,23.84,4.0,3281989035.0,2577600100.0,0.12,0.06,9.93,78.66
1810,001298,好上好,29.7,-0.9,-0.27,61366.0,183051258.65,1.67,30.11,29.61,29.94,29.97,1.05,3.73,134.52,5.47,8814530419.0,4888170342.0,0.0,0.0,-12.7,72.37
1811,301004,嘉益股份,50.67,-0.9,-0.46,4033.0,20488281.0,1.19,51.21,50.6,51.12,51.13,0.77,0.3,15.08,4.21,7388002079.0,6885242331.0,0.02,-0.08,-14.98,-36.24
1812,301210,金杨精密,36.25,-0.9,-0.33,15479.0,56312126.13,1.97,36.8,36.08,36.78,36.58,1.24,3.56,92.55,2.25,4154769608.0,1575567028.0,0.03,0.28,-30.28,66.28
1813,300564,筑博设计,15.49,-0.9,-0.14,16095.0,24962596.0,2.56,15.74,15.34,15.6,15.63,1.1,1.42,-123.67,2.07,2498772448.0,1753340208.0,0.06,0.13,-6.29,30.61
1814,300180,华峰超纤,6.59,-0.9,-0.06,522872.0,345749041.88,2.71,6.72,6.54,6.58,6.65,1.2,3.05,91.32,2.46,11605386421.0,11286271517.0,-0.15,-0.15,-9.73,4.6
1815,002626,金达威,19.85,-0.9,-0.18,86118.0,171233398.62,1.5,20.05,19.75,19.82,20.03,1.19,1.41,25.16,2.74,12107205204.0,12105369079.0,-0.05,-0.05,4.92,35.03
1816,000488,ST晨鸣,2.21,-0.9,-0.02,337261.0,75024600.15,3.14,2.26,2.19,2.23,2.23,1.33,2.01,-0.81,2.03,6500618202.0,3715866092.0,0.0,0.45,3.27,-27.54
1817,300639,凯普生物,5.49,-0.9,-0.05,49778.0,27454932.59,1.62,5.56,5.47,5.55,5.54,0.92,0.78,-20.85,0.92,3549288700.0,3487052397.0,-0.18,-0.18,-2.31,-7.42
1818,300662,科锐国际,24.95,-0.91,-0.23,26472.0,66281314.05,1.79,25.26,24.81,25.18,25.18,0.84,1.35,16.76,2.26,4910318657.0,4897275620.0,0.16,0.24,-19.02,19.38
1819,300949,奥雅股份,39.15,-0.91,-0.36,9514.0,37393757.0,1.67,39.67,39.01,39.56,39.51,0.89,2.77,-61.73,3.53,2361852945.0,1342886616.0,0.0,-0.2,-6.02,-17.92
1820,002463,沪电股份,71.78,-0.91,-0.66,414560.0,2974878508.99,3.78,73.33,70.59,72.3,72.44,0.72,2.16,38.12,9.9,138130814686.0,138019336685.0,0.01,-0.01,-3.92,83.35
1821,002218,拓日新能,4.35,-0.91,-0.04,1156990.0,510632807.28,4.33,4.53,4.34,4.39,4.39,1.66,8.31,-42.32,1.51,6146639388.0,6056932383.0,0.0,0.0,22.19,9.85
1822,300466,赛摩智能,9.84,-0.91,-0.09,64392.0,63541576.72,2.01,9.97,9.77,9.88,9.93,1.12,1.43,-418.75,7.31,5269614295.0,4416902074.0,-0.3,-0.1,2.07,32.08
1823,300612,宣亚国际,16.28,-0.91,-0.15,137865.0,224365645.24,2.62,16.44,16.01,16.36,16.43,1.08,7.66,-114.93,5.99,2937799195.0,2928438195.0,0.37,0.37,14.17,3.1
1824,002392,北京利尔,7.64,-0.91,-0.07,102819.0,78698128.0,2.33,7.76,7.58,7.71,7.71,0.94,0.9,19.61,1.58,9095350010.0,8739253766.0,0.0,-0.13,-17.49,62.9
1825,000521,长虹美菱,6.54,-0.91,-0.06,73520.0,48286486.44,1.21,6.61,6.53,6.59,6.6,1.12,0.84,10.34,1.08,6735701096.0,5726291160.0,0.0,-0.15,-8.15,-16.48
1826,300867,圣元环保,19.69,-0.91,-0.18,63814.0,126302406.8,1.56,19.97,19.66,19.84,19.87,1.11,3.33,18.99,1.38,5350581334.0,3773151815.0,-0.05,0.0,9.27,53.11
1827,300253,卫宁健康,8.72,-0.91,-0.08,612444.0,538966541.79,2.73,8.91,8.67,8.8,8.8,0.59,3.2,-60.0,3.42,19311557494.0,16694316978.0,0.0,0.0,-5.73,21.96
1828,002258,利尔化学,13.11,-0.91,-0.12,75026.0,98525410.81,1.97,13.29,13.03,13.28,13.23,0.74,0.94,20.64,1.35,10493732059.0,10476861023.0,0.0,-0.15,7.9,66.58
1829,300222,科大智能,10.89,-0.91,-0.1,182973.0,199367642.49,2.0,11.0,10.78,11.0,10.99,1.15,2.89,88.79,4.94,8475482638.0,6902120213.0,0.0,0.0,-18.18,9.23
1830,300056,中创环保,8.7,-0.91,-0.08,147072.0,127937184.82,2.05,8.78,8.6,8.74,8.78,0.7,3.82,-53.82,22.73,3353766854.0,3350807114.0,0.0,-0.11,-39.42,-34.49
1831,300758,七彩化学,12.88,-0.92,-0.12,58372.0,75523691.32,2.0,13.1,12.84,13.0,13.0,0.6,1.59,53.45,2.92,5229777116.0,4717956300.0,0.0,-0.08,-5.22,7.51
1832,002194,武汉凡谷,12.96,-0.92,-0.12,223321.0,289859015.12,2.14,13.09,12.81,13.03,13.08,1.07,4.37,-648.69,3.56,8855384046.0,6621183324.0,-0.08,0.0,-8.99,16.23
1833,300532,今天国际,11.8,-0.92,-0.11,36433.0,43202882.0,1.51,11.96,11.78,11.88,11.91,1.1,0.84,18.24,3.01,5357539675.0,5094989663.0,0.0,0.0,-14.62,6.12
1834,300810,中科海讯,38.76,-0.92,-0.36,21850.0,85279800.0,2.12,39.48,38.65,39.11,39.12,0.98,1.92,-44.61,6.15,4575618000.0,4418272749.0,0.0,0.03,-15.78,101.77
1835,300081,恒信东方,5.41,-0.92,-0.05,283715.0,154790561.43,2.56,5.52,5.38,5.47,5.46,0.82,4.69,-16.21,3.08,3271943206.0,3271447785.0,0.0,-0.18,8.2,-24.65
1836,002494,华斯股份,5.36,-0.92,-0.05,75047.0,40428737.0,2.22,5.45,5.33,5.39,5.41,0.79,2.62,-344.0,1.65,2022385448.0,1537089548.0,0.37,0.37,12.37,34.34
1837,002786,银宝山新,8.56,-0.93,-0.08,69955.0,60132509.0,1.62,8.67,8.53,8.67,8.64,1.19,1.42,-283.6,18.48,4242438720.0,4229598720.0,-0.12,-0.12,-8.15,-7.46
1838,300698,万马科技,42.6,-0.93,-0.4,54321.0,232042305.0,2.74,43.3,42.12,42.48,43.0,0.58,4.58,130.99,11.09,5708400000.0,5050057172.0,-0.09,0.14,-16.62,23.62
1839,002088,鲁阳节能,10.64,-0.93,-0.1,24936.0,26670295.32,1.86,10.82,10.62,10.82,10.74,1.1,0.49,39.59,2.1,5459624315.0,5381620262.0,-0.09,-0.09,-18.28,-11.26
1840,300492,华图山鼎,74.51,-0.93,-0.7,13064.0,97511402.8,2.46,75.55,73.7,75.23,75.21,0.75,0.66,44.12,49.04,14654705632.0,14654705632.0,0.0,-0.15,-4.46,45.19
1841,300785,值得买,39.44,-0.93,-0.37,102301.0,403871059.56,2.54,39.88,38.87,39.7,39.81,0.97,8.36,437.38,4.15,7842850784.0,4824864200.0,0.0,-0.03,-2.98,18.26
1842,000670,盈方微,7.49,-0.93,-0.07,148043.0,111422665.25,1.72,7.59,7.46,7.55,7.56,0.98,1.8,-109.45,227.86,6325374320.0,6154134944.0,0.0,0.13,-15.46,-9.98
1843,301316,慧博云通,44.5,-0.93,-0.42,64502.0,288468716.25,1.74,45.2,44.42,44.62,44.92,1.17,1.61,181.99,16.33,17978000000.0,17800445000.0,-0.04,-0.02,-19.94,74.58
1844,002576,通达动力,16.99,-0.93,-0.16,32217.0,55096412.0,2.16,17.3,16.93,17.11,17.15,1.27,1.99,33.7,2.15,2805049000.0,2752848431.0,-0.12,0.0,-5.92,-0.41
1845,300981,中红医疗,12.82,-0.93,-0.12,35100.0,45250013.7,1.7,13.02,12.8,12.94,12.94,1.05,0.89,-571.91,1.02,5498048774.0,5038707149.0,0.0,0.0,-3.68,11.77
1846,002668,TCL智家,10.71,-0.93,-0.1,68591.0,73501709.2,1.2,10.79,10.66,10.76,10.81,0.67,0.63,8.91,3.41,11610833394.0,11610833394.0,0.0,0.09,8.73,-18.37
1847,300205,*ST天喻,4.21,-0.94,-0.04,25918.0,10862458.44,2.82,4.27,4.15,4.26,4.25,0.51,0.6,-10.91,1.84,1810535760.0,1810535760.0,-0.24,0.24,-16.47,-3.44
1848,300410,正业科技,8.42,-0.94,-0.08,74759.0,63301240.22,2.12,8.57,8.39,8.54,8.5,1.1,2.04,100.62,12.84,3091106591.0,3091106591.0,0.12,0.24,-21.6,56.51
1849,300599,雄塑科技,7.41,-0.94,-0.07,47848.0,35670499.0,1.6,7.52,7.4,7.48,7.48,0.74,2.25,-94.64,1.34,2653754911.0,1573446380.0,-0.13,-0.13,-2.11,2.63
1850,301280,珠城科技,51.81,-0.94,-0.49,43027.0,223071575.17,4.84,53.23,50.7,51.11,52.3,2.07,10.72,32.99,3.8,7086579053.0,2079013028.0,0.17,0.43,-1.3,79.21
1851,002282,博深股份,7.4,-0.94,-0.07,55605.0,41320972.0,1.87,7.5,7.36,7.49,7.47,0.99,1.1,18.79,1.08,3898603775.0,3737056521.0,0.0,0.14,5.56,2.64
1852,301153,中科江南,20.04,-0.94,-0.19,29789.0,60028236.73,1.73,20.35,20.0,20.13,20.23,0.93,0.9,-82.54,4.2,7071125623.0,6597769360.0,-0.05,-0.1,-12.57,-27.81
1853,000652,泰达股份,4.2,-0.94,-0.04,184334.0,77535095.24,1.65,4.24,4.17,4.24,4.24,1.37,1.25,66.37,1.08,6197410178.0,6192741908.0,0.24,0.0,2.69,2.19
1854,300066,三川智慧,6.29,-0.94,-0.06,155533.0,98238057.02,1.57,6.37,6.27,6.36,6.35,1.11,1.55,34.1,2.5,6541809218.0,6327176089.0,0.0,0.0,-2.02,60.87
1855,301163,宏德股份,26.4,-0.94,-0.25,12334.0,32984917.0,3.38,27.19,26.29,26.8,26.65,1.12,2.25,47.77,1.9,2154240000.0,1444756870.0,-0.15,-0.08,-4.14,25.65
1856,002262,恩华药业,25.15,-0.95,-0.24,49639.0,125192434.0,1.02,25.39,25.13,25.33,25.39,0.67,0.56,17.32,3.15,25547032562.0,22230298171.0,0.0,-0.12,-12.37,4.84
1857,300506,*ST名家,4.15,-0.95,-0.04,102168.0,42504076.93,2.15,4.22,4.13,4.21,4.19,0.51,1.39,-39.11,16.17,5916225761.0,3048990529.0,0.0,0.24,42.12,70.78
1858,301051,信濠光电,19.87,-0.95,-0.19,15038.0,30086979.25,1.65,20.19,19.86,20.05,20.06,0.93,0.93,-34.39,1.83,4034473471.0,3199228284.0,-0.05,-0.1,-13.34,-11.73
1859,002469,三维化学,8.37,-0.95,-0.08,104015.0,87211182.0,1.42,8.45,8.33,8.45,8.45,1.03,1.65,26.54,2.07,5430980213.0,5263850405.0,0.0,0.12,-3.35,21.3
1860,003028,振邦智能,29.27,-0.95,-0.28,8138.0,23911425.71,1.69,29.61,29.11,29.54,29.55,0.8,1.15,41.87,2.41,4235690970.0,2064653026.0,0.0,0.03,-11.06,8.09
1861,300285,国瓷材料,28.2,-0.95,-0.27,513404.0,1464281838.33,5.48,29.46,27.9,28.49,28.47,1.04,6.1,43.08,4.01,28116762032.0,23725924685.0,0.07,-0.25,26.06,67.46
1862,002887,绿茵生态,9.42,-0.95,-0.09,25851.0,24479028.4,1.79,9.57,9.4,9.5,9.51,1.0,1.33,30.73,1.26,2882400894.0,1833141571.0,-0.11,0.11,0.96,40.18
1863,001306,夏厦精密,83.39,-0.95,-0.8,11569.0,96944663.1,3.42,85.28,82.4,83.35,84.19,1.37,7.46,155.44,3.91,5241111534.0,1292545000.0,0.0,-0.02,-23.43,48.8
1864,300243,瑞丰高材,10.38,-0.95,-0.1,41783.0,43454127.21,2.1,10.52,10.3,10.49,10.48,1.34,2.15,79.99,2.42,2599427080.0,2018477196.0,0.0,0.1,-1.98,9.61
1865,300615,欣天科技,13.38,-0.96,-0.13,39857.0,53654650.73,2.07,13.6,13.32,13.45,13.51,1.07,3.18,133.99,4.85,2585406696.0,1675877447.0,0.0,0.07,-3.95,16.96
1866,002094,青岛金王,7.23,-0.96,-0.07,218356.0,158183363.76,1.64,7.32,7.2,7.26,7.3,1.02,3.16,55.39,3.23,4995189279.0,4991979159.0,0.0,0.0,-6.47,31.45
1867,002878,元隆雅图,17.46,-0.96,-0.17,69428.0,121602627.0,1.82,17.66,17.34,17.63,17.63,0.67,2.94,381.81,3.56,4574375553.0,4119387351.0,-0.06,-0.06,-4.64,5.95
1868,300735,光弘科技,24.87,-0.96,-0.24,86620.0,216684674.31,1.79,25.25,24.8,25.11,25.11,1.05,1.14,71.95,3.86,19086747335.0,18836967778.0,-0.08,-0.08,-16.68,-10.35
1869,001382,新亚电缆,20.69,-0.96,-0.2,41583.0,86420307.2,1.96,21.03,20.62,20.76,20.89,1.4,6.71,82.83,5.36,8524280000.0,1282780000.0,0.05,0.0,-1.19,189.37
1870,300701,森霸传感,13.39,-0.96,-0.13,131631.0,175708580.87,3.77,13.62,13.11,13.42,13.52,0.78,5.28,46.31,3.89,3785823243.0,3335741210.0,0.0,-0.15,-5.37,31.92
1871,002217,合力泰,3.09,-0.96,-0.03,1497300.0,462248338.9,1.28,3.11,3.07,3.11,3.12,1.18,2.64,973.23,12.35,23111342688.0,17552242538.0,0.0,0.0,-7.21,29.29
1872,002107,沃华医药,6.18,-0.96,-0.06,73631.0,45568458.04,2.08,6.26,6.13,6.21,6.24,1.14,1.29,41.81,5.15,3567155328.0,3520230897.0,0.32,0.16,-0.64,32.62
1873,003026,中晶科技,31.04,-0.96,-0.3,20359.0,63560723.5,1.85,31.55,30.97,31.37,31.34,1.02,2.13,88.58,6.11,4023373760.0,2970382484.0,0.0,0.03,-18.91,-4.2
1874,002452,长高电新,8.27,-0.96,-0.08,130125.0,107866933.73,1.68,8.36,8.22,8.36,8.35,0.9,2.52,18.98,1.99,5130146343.0,4266532613.0,0.0,0.0,8.82,13.13
1875,002514,宝馨科技,6.14,-0.97,-0.06,205571.0,126715225.0,2.42,6.25,6.1,6.21,6.2,0.79,3.71,-60.89,35.89,4421010381.0,3401770381.0,0.16,0.0,-10.36,-23.35
1876,002622,皓宸医疗,3.07,-0.97,-0.03,171565.0,52941064.0,1.94,3.12,3.06,3.09,3.1,0.95,2.04,-73.23,7.08,2578800000.0,2578724018.0,0.0,0.0,-19.84,11.23
1877,301520,万邦医药,39.85,-0.97,-0.39,3450.0,13821205.0,2.04,40.6,39.78,40.6,40.24,0.89,1.54,60.18,1.76,2656666680.0,893556231.0,0.13,0.05,-4.39,4.46
1878,301200,大族数控,120.18,-0.97,-1.18,28163.0,338387178.74,3.21,122.56,118.67,121.4,121.36,0.64,0.67,78.0,9.08,51137689887.0,50642184863.0,-0.09,0.13,16.82,235.89
1879,301031,中熔电气,111.55,-0.97,-1.09,11186.0,125544396.32,2.06,113.57,111.25,112.18,112.64,0.7,1.63,33.98,7.8,10967872644.0,7676612204.0,-0.09,-0.16,-4.07,59.65
1880,300052,ST中青宝,12.2,-0.97,-0.12,53408.0,65443154.1,1.87,12.4,12.17,12.33,12.32,1.2,2.04,-87.8,8.45,3194676262.0,3194584762.0,0.08,-0.08,0.66,-27.29
1881,300231,银信科技,10.19,-0.97,-0.1,50578.0,51859507.67,1.65,10.34,10.17,10.28,10.29,1.08,1.14,64.45,2.79,4527327878.0,4527095393.0,-0.1,0.0,-14.01,-17.56
1882,000056,皇庭国际,2.04,-0.97,-0.02,294260.0,60416522.0,1.94,2.08,2.04,2.06,2.06,0.9,3.26,-0.74,-1.16,2412357569.0,1843602127.0,0.0,-0.49,-23.88,-25.27
1883,300649,杭州园林,14.31,-0.97,-0.14,20499.0,29511555.0,1.73,14.53,14.28,14.43,14.45,0.98,1.93,201.89,3.79,1894881675.0,1518531608.0,-0.14,-0.07,-14.0,34.24
1884,300163,先锋新材,4.1,-0.97,-0.04,187411.0,77228794.2,1.69,4.16,4.09,4.14,4.14,1.07,4.13,15.03,3.31,1943400000.0,1860538824.0,0.0,0.24,22.39,75.21
1885,301367,瑞迈特,83.48,-0.97,-0.82,5658.0,47183755.44,2.16,84.3,82.48,84.3,84.3,0.54,0.81,31.16,2.51,7479808000.0,5838888639.0,0.25,0.3,-1.6,33.35
1886,000400,许继电气,26.42,-0.97,-0.26,246956.0,654883077.55,1.99,26.73,26.2,26.66,26.68,1.11,2.44,22.39,2.27,26911999819.0,26729147263.0,0.0,0.0,7.35,-2.37
1887,301089,拓新药业,28.65,-0.97,-0.28,16814.0,48337089.56,1.31,28.93,28.55,28.9,28.93,0.69,1.85,-90.15,2.38,3625499925.0,2606471367.0,0.03,-0.1,-6.68,1.63
1888,300931,通用电梯,11.25,-0.97,-0.11,60328.0,68353822.92,2.46,11.48,11.2,11.31,11.36,1.23,3.26,-229.05,4.22,2701642500.0,2080973678.0,0.18,0.09,4.65,71.23
1889,000520,凤凰航运,5.07,-0.98,-0.05,253159.0,128334256.73,2.73,5.15,5.01,5.12,5.12,0.65,2.5,-69.2,12.74,5131263117.0,5131263117.0,0.4,0.4,11.67,8.33
1890,002030,达安基因,6.06,-0.98,-0.06,106941.0,65051543.66,1.31,6.13,6.05,6.12,6.12,1.32,0.76,-45.08,1.1,8504882954.0,8504882954.0,0.0,0.0,-2.26,6.69
1891,000799,酒鬼酒,56.46,-0.98,-0.56,100978.0,568222744.55,2.63,57.18,55.68,56.23,57.02,1.24,3.11,-1403.2,4.88,18345490211.0,18343881101.0,-0.02,0.12,-14.88,2.62
1892,002722,物产金轮,15.15,-0.98,-0.15,23960.0,36434211.54,1.9,15.37,15.08,15.36,15.3,1.06,1.25,25.87,1.17,3368935952.0,2897985612.0,-0.07,-0.07,-5.31,8.6
1893,300918,南山智尚,17.17,-0.98,-0.17,188814.0,326322525.64,2.71,17.55,17.08,17.15,17.34,1.11,3.73,55.55,2.29,8690328112.0,8690328112.0,0.0,0.23,-28.04,69.66
1894,000151,中成股份,12.14,-0.98,-0.12,47119.0,57509409.76,1.14,12.27,12.13,12.23,12.26,0.55,1.53,-108.26,12.3,4095680638.0,3738327197.0,-0.08,-0.16,-0.9,-13.96
1895,002768,国恩股份,50.28,-0.98,-0.5,34614.0,173347438.38,2.42,50.88,49.65,50.78,50.78,1.54,1.96,16.63,2.48,13638450000.0,8886895725.0,0.36,0.22,6.19,120.53
1896,300725,药石科技,38.93,-0.99,-0.39,37953.0,148051478.77,1.96,39.33,38.56,39.26,39.32,0.94,1.87,60.2,1.27,9102119785.0,7891652205.0,-0.05,-0.18,-6.31,16.84
1897,301206,三元生物,26.93,-0.99,-0.27,8250.0,22296365.5,1.36,27.24,26.87,27.24,27.2,1.13,0.63,60.63,1.29,5448631101.0,3508524475.0,-0.04,-0.04,-5.51,7.85
1898,002696,百洋股份,7.0,-0.99,-0.07,62320.0,43804987.3,1.56,7.1,6.99,7.09,7.07,0.53,1.86,50.33,1.77,2424535834.0,2341408636.0,-0.14,0.0,15.13,47.99
1899,002232,启明信息,18.93,-0.99,-0.19,102988.0,196130440.78,2.88,19.35,18.8,19.08,19.12,0.75,2.52,-206.35,5.72,7733822253.0,7733822253.0,-0.05,0.05,-12.93,-0.37
1900,002708,光洋股份,12.99,-0.99,-0.13,151922.0,198096225.6,2.21,13.2,12.91,13.12,13.12,1.09,2.96,86.12,4.31,7301652591.0,6676796635.0,0.0,0.0,-10.23,16.61
1901,300088,长信科技,6.01,-0.99,-0.06,329991.0,199149064.99,1.15,6.07,6.0,6.06,6.07,1.01,1.33,39.44,1.72,15011378810.0,14937876918.0,-0.17,0.0,-16.76,-7.25
